"annee";"code_departement";"departement";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2022;"47";"LOT ET GARONNE";"2090039";960.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090041";261.5;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090042";404.25;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090050";380468.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090052";502.48;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090057";4.15;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090063";37.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090064";20237.75;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090072";4.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090075";50.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090077";2170.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090080";180.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090093";67480.0;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2090095";130.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090101";1392.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090111";1609.72;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090112";1100.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090113";6580.25;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090114";6.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090116";45.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090117";1685.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090118";120.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090119";350.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090121";30.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090126";1755.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090127";5083.33;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2090130";30.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090132";6834.58;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090134";320.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090135";780.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090136";1335.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090137";2363.32;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090146";146.0;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2090149";25.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090153";882.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090157";1.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090159";91.2;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090168";95.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090169";78.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090183";75.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090186";3434.8;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090188";13460.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090199";35.35;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2090200";9.78;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2100009";124.32;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100014";248.7;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100015";10.87;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100016";472.4;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100018";3045.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100021";120.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100026";2135.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100028";161.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100030";34885.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100032";270.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100036";60.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100037";1493.5;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100038";59875.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100041";7335.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100051";190.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100052";40.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100053";245.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100056";1595.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100057";850.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100059";811.33;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100060";2047.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100065";0.48;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100066";10.15;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100069";41.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100108";5885.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100111";3230.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100112";230.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100114";8.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100121";2484.16;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100122";56.2;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100138";12410.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100140";4120.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100151";1297.49;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100164";1.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100175";0.12;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100177";1415.55;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100178";36.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100181";9159.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100183";175.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100186";1640.0;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2100206";3220.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100211";15.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100215";1630.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100221";7542.22;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100227";5.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100231";5113.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100234";1760.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100235";975.3;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100241";9.33;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2100245";70.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110004";960.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110005";10.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110007";1.5;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110009";102.5;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110012";1141.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110018";65.1;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110021";620.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110040";5.84;"kg";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2110059";2978.2;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110063";151.6;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110073";1548.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110076";55.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110077";220.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110086";6905.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110090";55.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110095";1295.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110101";712.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110102";24320.42;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110103";170.3;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110104";559.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110111";9466.7;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110115";85.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110141";3040.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110143";119.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110144";965.12;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110147";430.2;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110148";506.07;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110149";880.8;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2110150";27.5;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2110151";210.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110152";249.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110154";516.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110162";388.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110167";594.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110173";14.41;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110178";260.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110179";100.75;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110180";65.08;"kg";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2110191";610.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110192";12.8;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110196";7.5;"kg";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2110197";73.64;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2110203";16.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120032";1420.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120041";5768.26;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120048";2321.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120049";19.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120050";4.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120057";107.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120066";380.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120067";80.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120070";1345.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120071";2.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120074";61.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120075";1080.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120081";1302.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120087";1090.25;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120089";15.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120092";460.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120105";5.9;"kg";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2120117";405.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120120";1882.5;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120130";238.66;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120131";11.4;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120132";2690.5;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120143";8535.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120146";144.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120151";15.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120153";1800.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120158";40.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120160";5860.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120164";6.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120171";18.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120177";766.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120179";4128.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120189";460.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120193";3490.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120199";390.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120203";40.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120206";15.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120209";40.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2120219";2.25;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130023";40.0;"kg";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2130031";500.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130034";20.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130049";1809.44;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130059";206.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130061";1330.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130063";5400.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130067";170.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130068";799.0;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2130069";781.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130071";70.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130075";20.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130079";68.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130081";940.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130083";2163.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130085";30.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130086";6060.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130088";905.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130091";400.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130092";120.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130112";217.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130115";14.55;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130126";114.0;"kg";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2130129";15.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130132";21.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130136";38.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130140";4010.5;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130142";107.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130143";66.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130152";1449.75;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130153";237.93;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2130158";105.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130164";215.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130167";53.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130168";305.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130175";71.2;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130201";15.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130202";2403.75;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130212";1600.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130230";7.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130242";4294.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130244";685.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130247";60.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130249";1895.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130251";621.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130252";370.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130266";5280.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130267";40.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130276";78.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2130277";9780.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140001";12.64;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140002";5.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140008";437.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140018";35.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140019";1.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140022";8710.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140027";55.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140038";0.38;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140040";845.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140048";100.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140050";160.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140051";4.35;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140065";2110.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140074";275.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140077";140.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140078";291.88;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140082";477.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140084";38520.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140085";717.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140090";1945.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140098";1945.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140104";2.4;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140105";90.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140106";18.0;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2140117";15.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140121";495.8;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2140126";250.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140127";105.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140132";25.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140143";22.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140146";235.62;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140147";4256.0;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2140148";132.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140165";296.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140166";53.75;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2140167";129.25;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2140168";104.7;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140173";205.6;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140175";4087.7;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140177";34.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140179";49.76;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140184";10.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140187";4.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140193";100.0;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2140194";85.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140199";21.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140201";355.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140207";217.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140215";24.37;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140233";4450.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140238";145.2;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140252";1496.3;"kg";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2140255";400.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140257";8430.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140258";1975.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2140270";223.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150002";513.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150006";100.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150007";150.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150008";694.5;"kg";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2150009";320.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150012";1143.5;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150016";400.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150019";166.26;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150020";17.5;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150022";1033.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150023";5.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150026";130.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150028";17350.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150051";150.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150058";40.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150067";3471.72;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150074";120.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150078";75.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150081";150.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150084";760.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150085";40.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150086";53.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150097";1.1;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150104";4320.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150105";11382.34;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150118";200.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150125";172.38;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150130";63.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150140";157576.24;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2150179";123.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150232";432.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150245";10.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150269";45.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150277";240.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150304";20.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150324";2.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150353";540.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150387";60.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150417";47.4;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2150443";95.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150483";53120.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150484";398.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150571";627.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150577";15.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150646";1.0;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2150660";12.0;"kg";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2150747";27.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150753";80.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150757";245.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150758";12.0;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2150768";150.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150785";345.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150786";230.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150790";965.05;"kg";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2150847";2.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150855";805.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150870";101.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150914";1880.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150918";7.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150964";130650.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150968";100.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2150969";40.55;"kg";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2150973";6180.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2159998";2.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2160008";939.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2160016";696.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2160047";15.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2160064";29.61;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2160071";3.0;"l";"Non";"Oui"
